Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Mother's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Grade_Improvement,Approval_Rate_1st_Sem,Approval_Rate_2nd_Sem,Approval_Rate_Improvement,Total_Units_Approved,Average_Grade,Units_Without_Eval,Grade_Consistency,Parental_Education_Avg,Financial_Support_Score,Age_X_PrevQual,Admission_X_1stSemGrade
1,1,2,9500,1,1,125.0,1,19,9,114.9,0,0,0,1,0,0,18,0,0,7,8,6,13.133333333333333,0,0,8,12,7,12.221428571428572,0,16.2,0.3,-0.92,-0.9119047619047613,0.8571428571428571,0.875,0.017857142857142905,13,12.677380952380952,0,0.9119047619047613,19.0,1,2250.0,1509.02
1,39,1,9085,1,1,133.1,1,37,90,128.2,0,0,0,1,1,0,28,0,0,5,8,3,12.0,0,0,5,10,3,11.333333333333334,0,7.6,2.6,0.32,-0.6666666666666661,0.6,0.6,0.0,6,11.666666666666668,0,0.6666666666666661,36.5,1,3726.7999999999997,1538.3999999999999
1,1,3,9500,1,1,134.0,1,37,9,120.3,1,0,0,1,0,1,18,0,0,8,8,7,12.082857142857142,0,0,8,8,7,12.082857142857142,0,10.8,1.4,1.74,0.0,0.875,0.875,0.0,14,12.082857142857142,0,0.0,37.5,2,2412.0,1453.5677142857141
1,43,1,9238,1,1,125.0,1,19,4,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.333333333333334,0,16.2,0.3,-0.92,-0.6666666666666661,0.5,0.3333333333333333,-0.16666666666666669,5,11.666666666666668,0,0.6666666666666661,19.0,1,2625.0,1404.0
1,1,1,9238,1,1,132.0,1,37,9,129.9,1,0,0,1,0,0,20,0,0,6,7,5,13.2,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,-0.5333333333333332,0.8333333333333334,1.0,0.16666666666666663,11,12.933333333333334,0,0.5333333333333332,37.0,1,2640.0,1714.68
1,7,2,9500,1,3,140.0,1,37,9,138.0,0,0,0,1,1,0,28,0,0,7,7,7,14.114285714285714,0,0,8,9,8,15.91111111111111,0,16.2,0.3,-0.92,1.7968253968253958,1.0,1.0,0.0,15,15.012698412698413,0,1.7968253968253958,37.5,1,3920.0,1947.7714285714285
1,53,1,9991,0,1,140.0,1,38,191,135.0,0,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,8.9,1.4,3.51,0.22499999999999964,0.7272727272727273,0.5555555555555556,-0.1717171717171717,13,12.4875,0,0.22499999999999964,38.0,0,3220.0,1670.625
1,1,1,9991,0,1,122.0,1,37,9,113.6,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,0.5,0.4,0.6,0.19999999999999996,5,11.75,0,0.5,37.0,1,3172.0,1306.3999999999999
1,1,1,9085,1,1,130.0,1,19,4,121.3,1,0,0,1,0,0,19,0,0,6,15,6,14.166666666666666,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,-1.9666666666666668,1.0,1.0,0.0,12,13.183333333333334,0,1.9666666666666668,28.5,1,2470.0,1718.4166666666665
1,1,1,9147,1,1,156.0,1,3,3,151.1,0,0,1,1,1,0,19,0,0,5,7,5,13.6,0,0,5,11,5,12.833333333333334,5,16.2,0.3,-0.92,-0.7666666666666657,1.0,1.0,0.0,10,13.216666666666667,5,0.7666666666666657,11.0,0,2964.0,2054.96
1,42,1,9119,1,1,144.0,1,34,0,119.5,0,0,0,1,1,0,18,0,0,5,6,1,10.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,2.0,0.2,0.2,0.0,2,11.0,0,2.0,34.0,1,2592.0,1195.0
1,17,4,9254,1,1,124.0,1,1,4,122.3,1,0,0,1,0,0,19,0,0,6,7,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,13.9,-0.3,0.79,0.6666666666666679,1.0,1.0,0.0,12,12.0,0,0.6666666666666679,1.0,1,2356.0,1426.8333333333333
1,42,1,9003,1,1,160.0,1,19,9,107.8,1,0,0,0,1,0,27,0,0,6,10,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10.0,0,4320.0,0.0
1,1,2,9670,1,1,123.0,1,1,7,120.6,1,0,0,1,1,0,19,0,0,6,6,6,13.333333333333334,0,0,6,8,5,14.0,0,8.9,1.4,3.51,0.6666666666666661,1.0,0.8333333333333334,-0.16666666666666663,11,13.666666666666668,0,0.6666666666666661,19.5,1,2337.0,1608.0
1,1,1,9254,1,1,132.0,1,1,9,120.1,1,0,0,1,1,1,20,0,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,-0.4047619047619051,1.0,1.0,0.0,12,13.369047619047619,0,0.4047619047619051,19.5,2,2640.0,1629.9285714285713
1,16,6,9773,1,1,136.0,1,38,0,129.7,1,0,0,1,0,0,21,0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.0,0,7.6,2.6,0.32,-0.16666666666666607,1.0,1.0,0.0,12,13.083333333333332,0,0.16666666666666607,26.0,1,2856.0,1707.7166666666665
1,17,2,9500,1,1,138.0,1,1,5,132.8,1,0,0,1,0,0,18,0,0,7,9,6,12.385714285714286,0,0,8,9,8,13.755555555555556,0,13.9,-0.3,0.79,1.3698412698412703,0.8571428571428571,1.0,0.1428571428571429,14,13.070634920634921,0,1.3698412698412703,19.5,1,2484.0,1644.8228571428574
1,18,2,9773,1,1,109.0,1,1,4,109.0,1,0,0,0,0,0,20,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0,2180.0,0.0
1,17,2,8014,0,1,120.0,1,37,0,117.6,1,0,0,1,0,0,19,0,0,6,8,5,12.2,0,0,6,7,6,12.0,0,7.6,2.6,0.32,-0.1999999999999993,0.8333333333333334,1.0,0.16666666666666663,11,12.1,0,0.1999999999999993,35.5,1,2280.0,1434.7199999999998
1,17,3,9238,1,1,133.1,1,41,2,117.0,1,0,0,1,0,0,21,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.428571428571429,0,11.1,0.6,2.02,-0.23809523809523725,1.0,1.0,0.0,12,12.547619047619047,0,0.23809523809523725,21.0,1,2795.1,1482.0
2,39,1,8014,0,12,133.1,1,37,9,113.0,0,0,0,1,0,0,46,0,0,6,13,3,12.333333333333334,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,1.0,0.5,1.0,0.5,9,12.833333333333334,0,1.0,37.0,1,6122.599999999999,1393.6666666666667
1,1,1,9500,1,1,147.0,1,38,5,147.3,0,0,0,1,0,0,18,0,0,7,7,6,13.966666666666669,0,0,7,7,6,13.966666666666669,0,7.6,2.6,0.32,0.0,0.8571428571428571,0.8571428571428571,0.0,12,13.966666666666669,0,0.0,28.5,1,2646.0,2057.2900000000004
1,51,1,9238,1,39,140.0,1,38,5,129.1,1,0,0,1,0,1,20,0,6,11,11,11,12.818181818181818,0,6,11,11,11,13.545454545454543,0,12.4,0.5,1.79,0.7272727272727249,1.0,1.0,0.0,22,13.18181818181818,0,0.7272727272727249,38.0,2,2800.0,1654.8272727272727
2,43,1,9070,1,2,140.0,1,37,6,140.0,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,0.0,1.0,1.0,0.0,36,14.5,0,0.0,37.0,1,5320.0,2030.0
1,7,1,8014,0,43,180.0,1,19,9,180.0,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.90909090909091,0,8.9,1.4,3.51,0.40909090909091006,1.0,1.0,0.0,25,16.704545454545453,0,0.40909090909091006,19.0,1,6660.0,2970.0
4,39,1,9238,1,19,133.1,1,37,9,103.5,0,0,0,0,0,0,44,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.0,0,5856.4,0.0
1,1,4,9773,1,1,132.0,11,12,90,129.9,1,0,0,1,0,0,18,1,0,6,6,6,12.666666666666666,0,0,6,8,5,14.4,0,7.6,2.6,0.32,1.7333333333333343,1.0,0.8333333333333334,-0.16666666666666663,11,13.533333333333333,0,1.7333333333333343,12.0,1,2376.0,1645.4
1,51,1,9773,1,1,135.0,1,1,5,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.333333333333334,0,0,6,6,4,12.75,0,11.1,0.6,2.02,-0.5833333333333339,1.0,0.6666666666666666,-0.33333333333333337,10,13.041666666666668,0,0.5833333333333339,21.5,1,3105.0,1466.6666666666667
1,7,1,9991,0,40,120.0,1,1,4,120.0,0,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10.0,1,2880.0,0.0
1,1,1,9147,1,1,135.0,1,1,5,122.4,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,13.9,-0.3,0.79,1.5250000000000004,1.0,0.8,-0.19999999999999996,9,11.6375,0,1.5250000000000004,19.5,0,2565.0,1331.1000000000001
1,53,1,9670,1,42,140.0,1,19,3,140.0,1,0,1,1,0,0,21,0,0,6,12,1,12.0,0,0,6,11,1,11.0,0,8.9,1.4,3.51,-1.0,0.16666666666666666,0.16666666666666666,0.0,2,11.5,0,1.0,28.0,0,2940.0,1680.0
1,51,1,9500,1,1,170.0,1,1,4,125.0,0,0,0,1,1,0,20,0,0,7,7,7,15.66,0,7,10,11,9,15.011111111111113,0,11.1,0.6,2.02,-0.6488888888888873,1.0,0.9,-0.09999999999999998,16,15.335555555555556,0,0.6488888888888873,1.0,1,3400.0,1957.5
1,1,2,9773,1,1,140.0,1,1,9,136.9,1,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14.428571428571429,0,16.2,0.3,-0.92,0.9285714285714288,1.0,1.0,0.0,12,13.964285714285715,0,0.9285714285714288,1.0,2,2660.0,1848.15
1,17,2,9773,1,1,133.1,1,3,0,125.8,1,0,0,0,1,1,22,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.0,1,2928.2,0.0
1,1,1,9500,1,1,154.0,1,37,9,149.5,1,0,0,1,0,1,30,0,0,7,8,7,14.9125,0,0,8,9,1,13.5,0,13.9,-0.3,0.79,-1.4124999999999996,1.0,0.125,-0.875,8,14.20625,0,1.4124999999999996,37.0,2,4620.0,2229.41875
2,39,1,8014,0,1,120.0,1,34,99,101.8,0,0,0,0,0,0,32,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,34.0,0,3840.0,0.0
1,1,1,9670,1,1,126.0,1,1,4,122.5,1,0,0,1,0,0,19,0,0,6,6,6,13.333333333333334,0,0,6,8,5,12.8,0,8.9,1.4,3.51,-0.5333333333333332,1.0,0.8333333333333334,-0.16666666666666663,11,13.066666666666666,0,0.5333333333333332,2.0,1,2394.0,1633.3333333333335
1,1,1,9500,1,1,142.0,1,1,9,127.0,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,-1.3599999999999994,0.5714285714285714,0.5714285714285714,0.0,8,12.26,0,1.3599999999999994,19.5,-1,2982.0,1643.3799999999999
1,1,1,9130,1,1,132.0,1,6,0,119.1,1,0,1,1,0,0,29,0,0,5,10,1,13.0,4,0,5,14,0,0.0,8,10.8,1.4,1.74,-13.0,0.2,0.0,-0.2,1,6.5,12,13.0,6.0,0,3828.0,1548.3
1,43,1,9147,1,1,142.0,1,38,141,115.0,0,0,0,1,0,0,19,0,0,5,11,5,11.5,0,0,5,9,2,10.666666666666666,0,13.9,-0.3,0.79,-0.8333333333333339,1.0,0.4,-0.6,7,11.083333333333332,0,0.8333333333333339,28.5,1,2698.0,1322.5
1,1,1,9238,1,1,107.0,1,19,7,103.5,1,0,0,1,0,0,20,0,0,6,13,3,11.2,0,0,6,9,4,12.0,0,16.2,0.3,-0.92,0.8000000000000007,0.5,0.6666666666666666,0.16666666666666663,7,11.6,0,0.8000000000000007,28.0,1,2140.0,1159.1999999999998
1,1,1,9238,1,1,137.0,1,19,9,132.8,0,0,0,1,1,0,19,0,0,6,6,6,12.833333333333334,0,0,6,8,6,11.833333333333334,0,10.8,1.4,1.74,-1.0,1.0,1.0,0.0,12,12.333333333333334,0,1.0,10.0,1,2603.0,1704.2666666666669
1,16,2,9238,1,1,130.0,1,37,5,126.9,1,0,0,1,0,0,18,0,0,6,8,6,13.571428571428571,0,0,6,11,5,12.166666666666666,0,9.4,-0.8,-3.12,-1.404761904761905,1.0,0.8333333333333334,-0.16666666666666663,11,12.869047619047619,0,1.404761904761905,37.0,1,2340.0,1722.2142857142858
1,17,1,9500,1,1,131.0,1,19,9,123.8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,0,0.0,28.0,1,2489.0,0.0
1,17,1,9254,1,1,160.0,1,19,5,152.0,0,0,0,1,0,0,18,0,0,6,7,6,14.714285714285714,0,0,6,7,6,14.166666666666666,0,12.7,3.7,-1.7,-0.5476190476190474,1.0,1.0,0.0,12,14.44047619047619,0,0.5476190476190474,28.0,1,2880.0,2236.5714285714284
1,1,6,9500,1,1,135.0,1,37,5,126.8,1,0,0,1,0,1,18,0,0,8,8,7,12.61,0,0,8,8,7,12.61,0,10.8,1.4,1.74,0.0,0.875,0.875,0.0,14,12.61,0,0.0,19.0,2,2430.0,1598.9479999999999
1,1,6,9500,1,1,146.0,1,2,3,130.3,1,0,0,1,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,0.0,1.0,1.0,0.0,16,13.74625,0,0.0,10.5,1,2628.0,1791.136375
1,1,1,9238,1,1,131.0,1,37,9,135.9,1,0,0,1,0,0,18,0,0,6,8,5,13.2,0,0,6,6,6,11.333333333333334,0,9.4,-0.8,-3.12,-1.8666666666666654,0.8333333333333334,1.0,0.16666666666666663,11,12.266666666666666,0,1.8666666666666654,19.0,1,2358.0,1793.8799999999999
1,17,1,9670,1,1,115.0,1,1,4,109.1,1,0,0,1,0,1,19,0,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,1.3142857142857132,1.0,0.8333333333333334,-0.16666666666666663,11,13.942857142857143,0,1.3142857142857132,1.0,2,2185.0,1449.4714285714285
2,7,1,9147,1,3,120.0,1,37,9,120.0,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,-1.3499999999999996,0.625,0.7142857142857143,0.0892857142857143,10,11.925,2,1.3499999999999996,37.0,1,3960.0,1512.0
1,43,1,9003,1,1,120.0,1,37,5,120.0,1,0,0,1,1,0,39,0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,16.2,0.3,-0.92,11.0,0.0,0.3333333333333333,0.3333333333333333,2,5.5,0,11.0,37.0,1,4680.0,0.0
5,1,3,9085,1,1,133.0,1,19,4,119.7,1,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.333333333333334,1,9.4,-0.8,-3.12,-0.8666666666666654,1.0,0.6,-0.4,8,11.766666666666666,3,0.8666666666666654,19.0,1,2793.0,1460.34
1,39,1,9147,1,1,110.0,1,37,9,110.3,0,0,1,0,1,0,26,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.0,-1,2860.0,0.0
1,39,1,9254,1,19,133.1,1,19,9,97.0,0,0,1,0,1,0,36,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10.0,-1,4791.599999999999,0.0
1,39,1,9991,0,1,140.0,1,37,9,140.0,0,0,0,0,0,0,37,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.0,0,5180.0,0.0
1,39,1,9991,0,1,133.1,1,19,7,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12.0,0,0,5,9,3,11.0,0,10.8,1.4,1.74,-1.0,0.4,0.6,0.19999999999999996,5,11.5,0,1.0,28.5,1,3460.6,1508.4
1,39,1,9556,1,19,133.1,1,42,3,110.5,0,0,0,1,1,0,37,0,0,7,15,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0.0,0.0,0.0,0.0,0,0.0,1,0.0,21.5,1,4924.7,0.0
2,39,1,8014,0,1,120.0,1,37,9,117.0,1,0,0,1,0,0,33,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.857142857142858,0,12.4,0.5,1.79,0.023809523809523725,1.0,1.0,0.0,12,12.845238095238095,0,0.023809523809523725,37.0,1,3960.0,1501.5
1,17,2,9670,1,1,124.0,1,1,5,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,0.0,1.0,1.0,0.0,10,14.2,0,0.0,10.0,1,2356.0,1766.48
1,53,1,9670,1,42,110.0,1,1,9,114.2,0,0,0,1,1,1,23,0,0,6,7,5,13.0,0,0,6,7,6,12.857142857142858,0,8.9,1.4,3.51,-0.14285714285714235,0.8333333333333334,1.0,0.16666666666666663,11,12.928571428571429,0,0.14285714285714235,10.0,2,2530.0,1484.6000000000001
1,39,1,9003,1,12,133.1,1,19,9,130.0,0,0,0,1,1,0,29,0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,2,0.0,10.0,1,3859.8999999999996,0.0
1,17,1,9254,1,1,115.0,1,1,3,109.4,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,8,5,13.4,0,11.1,0.6,2.02,0.7333333333333343,1.0,0.8333333333333334,-0.16666666666666663,11,13.033333333333333,0,0.7333333333333343,10.0,1,2185.0,1385.7333333333333
1,1,3,9500,1,1,125.0,1,3,4,119.4,1,0,0,1,0,0,19,0,0,7,10,6,12.471428571428572,0,0,7,8,7,11.4625,0,12.4,0.5,1.79,-1.0089285714285712,0.8571428571428571,1.0,0.1428571428571429,13,11.966964285714287,0,1.0089285714285712,2.0,1,2375.0,1489.0885714285714
1,1,1,9130,1,1,148.0,1,1,9,141.7,0,0,0,0,1,0,18,0,0,6,8,5,11.6,0,0,6,11,4,13.0,0,8.9,1.4,3.51,1.4000000000000004,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,12.3,0,1.4000000000000004,1.0,0,2664.0,1643.7199999999998
1,17,1,9085,1,1,128.0,1,2,2,123.3,1,0,0,1,0,1,20,0,0,6,6,6,14.833333333333334,0,0,6,8,6,12.142857142857142,0,8.9,1.4,3.51,-2.6904761904761916,1.0,1.0,0.0,12,13.488095238095237,0,2.6904761904761916,10.5,2,2560.0,1828.95
1,18,1,9773,1,1,135.0,1,1,3,129.8,0,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,12.7,3.7,-1.7,-0.8333333333333321,1.0,1.0,0.0,12,12.25,0,0.8333333333333321,1.0,2,2430.0,1644.1333333333334
1,39,1,9085,1,1,133.1,1,1,4,120.0,0,0,1,0,1,0,31,0,0,5,13,4,13.5,1,0,5,12,3,11.666666666666666,1,9.4,-0.8,-3.12,-1.833333333333334,0.8,0.6,-0.20000000000000007,7,12.583333333333332,2,1.833333333333334,1.0,-1,4126.099999999999,1620.0
1,16,2,9147,1,1,131.0,1,37,9,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,1.0,0.2,0.2,0.0,2,10.5,0,1.0,37.0,1,2620.0,1359.0
1,17,6,9670,1,1,113.0,1,4,3,112.3,0,0,0,1,0,0,20,0,0,6,9,6,12.375,0,0,6,7,6,13.142857142857142,0,11.1,0.6,2.02,0.7678571428571423,1.0,1.0,0.0,12,12.758928571428571,0,0.7678571428571423,2.5,1,2260.0,1389.7124999999999
1,1,4,9500,1,1,130.0,1,19,9,119.9,1,0,0,1,0,0,18,0,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,-1.1674999999999986,1.0,1.0,0.0,15,13.19625,0,1.1674999999999986,19.0,1,2340.0,1652.222
1,43,2,9853,1,1,118.0,1,19,5,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.25,0,0,6,8,4,11.5,0,10.8,1.4,1.74,-0.75,0.6666666666666666,0.6666666666666666,0.0,8,11.875,0,0.75,10.0,1,2360.0,1347.5
5,39,1,9238,1,1,130.0,1,19,9,146.0,0,0,0,1,1,0,34,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,-1.3499999999999996,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,11.925,0,1.3499999999999996,28.5,1,4420.0,1839.6
1,43,1,9773,1,1,137.0,1,38,9,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,7,6,12.857142857142858,0,15.5,2.8,-4.06,1.0238095238095237,1.0,1.0,0.0,12,12.345238095238095,0,1.0238095238095237,37.5,1,2740.0,1513.4833333333336
1,39,1,8014,0,1,130.0,1,37,9,103.5,0,0,0,1,0,1,33,0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.333333333333334,0,12.7,3.7,-1.7,0.16666666666666785,1.0,1.0,0.0,12,14.25,0,0.16666666666666785,37.0,2,4290.0,1466.25
4,39,1,9500,1,1,133.1,1,37,9,130.0,0,0,1,1,0,0,38,0,0,7,13,3,11.833333333333334,0,0,7,14,2,10.0,0,16.2,0.3,-0.92,-1.833333333333334,0.42857142857142855,0.2857142857142857,-0.14285714285714285,5,10.916666666666668,0,1.833333333333334,37.0,0,5057.8,1538.3333333333335
1,1,3,9070,1,1,127.0,1,19,5,141.0,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,-2.833333333333332,1.0,1.0,0.0,12,13.75,0,2.833333333333332,28.5,2,2413.0,2138.5
1,1,2,9500,1,1,134.0,1,1,5,128.4,1,0,0,1,0,0,18,0,0,7,7,7,13.471428571428572,0,0,8,9,8,13.944444444444445,0,16.2,0.3,-0.92,0.4730158730158731,1.0,1.0,0.0,15,13.707936507936509,0,0.4730158730158731,1.0,1,2412.0,1729.7314285714288
1,1,1,9500,1,1,140.0,1,1,9,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.391666666666666,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,-0.904166666666665,0.8571428571428571,1.0,0.1428571428571429,14,12.939583333333333,0,0.904166666666665,10.0,1,2520.0,1724.8466666666668
2,39,1,9500,1,3,130.0,1,1,4,140.0,0,0,1,0,0,0,30,0,3,7,11,3,12.333333333333334,0,3,7,9,3,11.666666666666666,0,13.9,-0.3,0.79,-0.6666666666666679,0.42857142857142855,0.42857142857142855,0.0,6,12.0,0,0.6666666666666679,1.0,-1,3900.0,1726.6666666666667
1,1,1,9853,1,1,130.0,1,19,9,133.2,1,0,0,1,0,0,19,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.666666666666666,0,7.6,2.6,0.32,-0.5,1.0,1.0,0.0,12,13.916666666666666,0,0.5,15.5,1,2470.0,1886.9999999999998
1,7,1,9500,1,3,130.0,1,37,7,130.0,1,0,0,1,0,0,27,0,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,0.0,0.875,0.875,0.0,14,14.414285714285716,0,0.0,37.0,1,3510.0,1873.8571428571431
1,17,1,9670,1,1,124.0,1,37,5,114.2,1,0,1,1,0,0,18,0,0,6,6,5,11.8,0,0,6,9,4,13.714285714285714,0,10.8,1.4,1.74,1.9142857142857128,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,12.757142857142856,0,1.9142857142857128,28.0,0,2232.0,1347.5600000000002
1,43,1,9147,1,1,123.0,1,1,4,114.4,0,0,0,1,1,0,22,0,0,5,6,0,0.0,0,0,5,8,2,11.5,0,15.5,2.8,-4.06,11.5,0.0,0.4,0.4,2,5.75,0,11.5,1.0,1,2706.0,0.0
1,44,1,9003,1,39,150.0,1,19,9,150.0,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,-1.0250000000000004,0.8333333333333334,0.8333333333333334,0.0,10,13.1125,0,1.0250000000000004,10.0,1,3150.0,2043.75
1,1,2,9147,1,1,128.0,1,1,9,120.3,0,0,0,1,1,0,19,0,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,2.6999999999999993,1.0,0.4,-0.6,7,12.15,0,2.6999999999999993,1.0,1,2432.0,1299.24
1,1,1,9238,1,1,107.0,1,38,7,103.5,1,0,0,1,0,0,20,0,0,6,7,6,12.0,0,0,6,7,6,13.0,0,12.4,0.5,1.79,1.0,1.0,1.0,0.0,12,12.5,0,1.0,38.0,1,2140.0,1242.0
1,18,1,9147,1,1,128.0,1,19,9,121.7,1,0,0,1,0,0,19,0,0,5,8,5,11.0,0,0,5,6,5,15.4,0,12.4,0.5,1.79,4.4,1.0,1.0,0.0,10,13.2,0,4.4,19.0,1,2432.0,1338.7
1,5,4,9119,1,1,115.0,1,19,4,113.3,1,0,0,1,1,0,23,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,0.0,0,0.0,0,0.0,28.0,1,2645.0,0.0
2,39,1,9003,1,1,133.1,1,1,4,120.0,0,0,1,0,1,0,25,0,0,6,17,2,14.5,2,0,6,13,0,0.0,1,15.5,2.8,-4.06,-14.5,0.3333333333333333,0.0,-0.3333333333333333,2,7.25,3,14.5,10.0,-1,3327.5,1740.0
1,1,1,9500,1,1,123.0,1,37,7,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0.0,1,0,7,7,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0.0,0,0.0,1,0.0,37.0,1,2460.0,0.0
1,1,1,9085,1,1,134.0,1,37,9,136.8,1,0,0,1,1,0,20,0,0,5,8,5,12.8,0,0,5,9,4,13.666666666666666,1,10.8,1.4,1.74,0.8666666666666654,1.0,0.8,-0.19999999999999996,9,13.233333333333334,1,0.8666666666666654,28.0,1,2680.0,1751.0400000000002
1,43,1,9085,1,1,127.0,1,3,2,100.0,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.666666666666666,0,13.9,-0.3,0.79,1.916666666666666,0.6666666666666666,0.5,-0.16666666666666663,7,12.708333333333332,0,1.916666666666666,3.0,1,2667.0,1175.0
1,44,1,9070,1,39,120.0,1,19,9,120.0,1,0,0,1,1,0,23,0,2,7,8,5,12.2,0,5,9,10,7,12.142857142857142,1,16.2,0.3,-0.92,-0.05714285714285694,0.7142857142857143,0.7777777777777778,0.06349206349206349,12,12.17142857142857,1,0.05714285714285694,10.0,1,2760.0,1464.0
